entry_id,page_number,primary_arabic_name,synonyms,full_paragraph,char_count,ocr_confidence,is_plant,confidence,reason,needs_human_review
1493,326,كباب,كبد,"عربى لما يشوى من
اللحم مباشر النار وأجوده ما قطع صغارا وبولغ فى استوائه على نار الفحم الجيد وأردؤه ما
شوى بنحو الدفلى وهو أجود انواع اللحم على الإطلاق لصبره وعدم تسيره بالنسبة إلى
المطبوخ وهو حار فى الثانية يابس فى الاولى يخصب ويفتح الشهرة ويولد دما متينا جيدا
وييمن الكلى ويهيج الشاهية ويقوى وينعش وإذا الهضم غذى غذاء جيدا ويقطع الدم
والإإسهال المفرط بالابازير أو السماق والكسفرة وهو يصاع ويبطئ بالهضم ويصلحه عدم
شرب الماء عليه وأن يتناول على جوع ولين فى الطبيعة ويتبع بالسكنجيين",480,0.8833,no,1.0,النص يصف بوضوح اللحم المشوي والكبد، وهي منتجات حيوانية وليست كائنات نباتية وفقاً لقاعدة التصنيف الرابعة.,No
1497,327,كحلاء وكحيلاء,كحل,"هو من التراكبب القديمة قيل أخذه
فيثاغورس من الحيات لانه رآها بعد خمروجها آثر الشتاء وقد أظلم بصرها تمك عينها
بالرازيانج وهذا يعطى نفع الرازيانج لإنعام الكحل والصحيح أن أصله الوحى لما فى قتصص
الهياكل الاسقلموسية المشهورة وقد ولى أبقراط على !لكحل قوما أوصاهم بالتبصر فيه وقال
إنه من أجل التراكيب والاكحال تطلب فى الأمراض العسرة كالبياض ونحوه لكن لا يجوز
استعمالها إلا بعد التنقية حتى لا ينقى إلا ما فى العين فقط إذ لا فعل له فى سواها والعين
عضو لطيف لا يقدر على المشاق فيجب مراعاة القوانين العشرة على التحرير فى وضعياتهم
كالاشياف والاكحال حارة ثم إن كانت حارة والمزاج كذلك يجب استعمالها ليلا وفى التحرير
فى وضعياتهم كالاشياف والأكحال حارة ثم إن كانت حارة والمزاج كذلك يحب استعمالها
ليلا وفى البكور أو هى حارة فقط فأواخر النهار أو هما باردان فوسط النهار أو أحدهما
فعلى القياس وكذا الكلام فى البواقى ولا كحل بما اشتمل على معدن ليلا ولا نوم بعده لثقله
وسكون العين فيرسب فى طبقاتها وكذا البحث فى غيرها وعندى أن الكحل يجب فيه مراعاة
الجوانب كالحقنة فأن كان الياض ما يلى الجفن الزعلى أو كان الاكتصال لتنزول الماء وجب
الاستسقاء وجعل الرأس مائلا وكذا السبل أو العكس فالجلوس أو كان المرض فى الاجفان
وجب النوم على الوجه وطبق العين حتى يشعر يبرد الكحل إلا أن تحرقه الدمعة واختلفوا
فى الاكحال لقطع الدمعة والصحيح عندي أنه يكتحل قاعد) ولا يطبق العين وقد ذكرنا فى
كتبنا تعليل ذلك ويطلق الكحل على ما يسحق وينخل برسم العين وقد يفيد بما يتعمل
بالاميال وما بغيرها فذرور والكحل يطلق على المفرد وقد يقيد بالاصفهانى وهذا هو الإثمد
وبالفارسى ويراد الانزروت وبكحل السودان فيراد الجشم ويطلق على المركبات الممروفة
وأجلها",1493,0.8867,no,1.0,"النص يصف المادة صراحة بأنها ""من التراكيب القديمة"" (تركيب دوائي مركب) ويتحدث عن قواعد طبية عامة لاستعمال الأكحال والأشياف، وليس عن وصف نباتي.",No
1499,327,الروشنايا,,"ومعناه باليونانى مقوى البصر والريانية جابر الوهن ويطلق على المرقئسيئا
أيضا وأول من اخترعه فيثاغورس لأرسطيدون صاحب صقيلة وقد اشتكى ضعفا فى بصره

فض فبرئ وهو نافع من ضعف البصر والغشا والدمعة واللاق عن حرارة ومبادئ الماء والسبل
والحكة والجرب ويحفظ صحة العين بالشروط المذكورة وصنعته روسختج ملطف الحرق
يغسل خمس عشرة مرة بالماء الخار ويجفف ويوزن شادنج أو مغناطيس محرق بدله وهو أجود
مغسول كالتنحاس من كل خمسة دراهم نوشادر صبر سقطرى دار فلفل زعفران لؤلؤ من كل
درهم زبد بحر كابلى زنجار من كل نصف درهم إقليميا فضة مرقثيئا ايضا من كل ربع درهم
بورق أرمنى كذلك فإن كان مزبد برد زيد قلفل ربع درهم أو استرخاء فائمد ملطف درهمان
او بياض فملح أندرانى أو ضعف فى الجفن فستبل درهم ونصف تنخل وترفع مصونة من
الغبار وتستعمل بالشروط المذكورة",716,0.8852,no,1.0,الروشنايا هي وصفة طبية مركبة (كحل للعين) تتألف من أخلاط معدنية ونباتية وحيوانية، وليست كائناً نباتياً مفرداً.,No
1500,328,كحل الباسليقون,,"هو من الاكحال الملوكية صنعه أبقراط وكذلك المرهم والباسيلقون
يونانى معناه جانب العادة ويقال إنه اسم ملك كان يتردد إليه الامتاذ ولم آره فى التراجم
وقيل معناه الملوكى وهو جال حافظ للصحة نافع من الحكة والغشارة وغلظ الاجفان والسبل
والجرب والدمعة والبياض العتيق وحيث لا حرارة فهو أجود من الروشنايا وصنعته
إفليميا فضة زبد من كل عشرة نحصاس محرق إسفيداج الرصاص ملح أندرانى قلفل أسود
جعدة نوشادر دار فلفل من كل اثنان ونصف قرنفل أشنة من كل واحد كافور نصف واحد
سادج هندى درهم ونصف وفى نخة جندبيدستر سبل الطيب من كل واحد",507,0.8852,no,1.0,كحل الباسليقون هو تركيبة دوائية مركبة (كحل) تشتمل على خليط من المعادن والأملاح والمواد النباتية والحيوانية، وليس كائناً نباتياً مفرداً.,No
1501,328,كحل الرمادى,,"هذا الاسم وضع عليه باعتبار الصفة ولا أعلم من صنعه وهو جلاء
قاطم للدمعة بلا ضرر مقو حافظ للصحة داقع للجرب والحكة وصنعته: إثمذ توتيا
كرمانى توبال النحاس شنج محرق من كل عشرة ماميران ثلاثة",184,0.8852,no,1.0,المادة الموصوفة هي تركيبة دوائية (كحل) مركبة من معادن مختلفة مثل الإثمد والتوتيا والنحاس، وليست كائناً نباتياً.,No
1502,328,كحل العزيزى,,"صنعه فولس لاحد ملوك مصر وهو نافع ما ينفع منه الباسليقون ولكنه
أدخل فى الامراض التى نشات عن الرمد وعندى أنه أحفظ للصحة وأقطع للدمعة التى
سببها نقصان اللحم وصنعته: إقليميا الذهب تويال النحاس توتيا هندى قرئقل صبر
سقطرى ورق الفرنجمشك من كل مثقال ملح هندى زبد بحر نوشادر من كل نصف درهم
مسكم دابق",290,0.8852,no,1.0,"النص يصف ""كحلاً"" وهو عبارة عن وصفة طبية مركبة (تركيبة دوائية) تتكون من أخلاط معدنية وحيوانية ونباتية، والقواعد تنص على أن التركيبات الدوائية ليست نباتاً.",No
1503,328,كحل الأغبر,,"هو باعتبار الصفة أيضا صنعه جالينوس وهو من الأكحال اللطيفة للاطفال
وبقايا الأرماد وقد يمزج بشياف الزعفران إذا كان فى العين حرارة والمزاج صحيح وهو ينفعم
من الحكة والجرب والبل والقروح المتقادمة والدمعة واسترخح.اء الجفن وقد يطلى أثر محل
القطع الزائد فيحل موضعه ويذهب الحمرة وصنعته سبج الوتيا كرمانى سواء سكر نصف
أحدهما",314,0.8852,no,1.0,"النص يصف ""كحل الأغبر"" كتركيبة دوائية (وصفة مركبة) من صنع جالينوس تتكون من مواد معدنية (السبج والتوتيا) وسكر، وليس كائناً نباتياً.",No
1504,328,كحل جلاء,,"يقوى العين ويزيل الفشاوة والضعف لسابور وقيل رومى وهو مبرد يكتحل
به فى أى وقت كان وصنعته إثمد محرق إقليميا فضة اسفيداج الرصاص نشا من كل
خمسة توتيا ثلائة ماميران درهم ونصف فإن كان هناك برد وبياض زيد قشر بيض النعام
وخرء الحردون وسكر طبرزد أنزروت مربى بلبن آتن من كل درهم

75",271,0.866,no,1.0,النص يصف تركيباً دوائياً ووصفة مركبة من عدة مواد معدنية وحيوانية ونباتية وليس كائناً نباتياً، مما يجعله يندرج تحت القاعدة الخامسة.,No
1505,329,كحل مقلياما,,"لفظة سريانية معناها كحل اللملائكة والعرب تسميه كحل الملكايا ‎٠‏ قال
بعض المترجمين إنه استفيد من الملائكة ثم رأيت فى القراباذين اليونانى أن أبقراط الهمه فى
النوم وجربه فصح وعندهم الملائكة هى القوى الداركة لا يلقى إليها وهذا وجه المناسبة وهو
جيد فى الارماد وأواخمر الامراض محلل ملطف يجلو الظلمة وباقى الامراض الممشتعصية
وصنتعته انزروت مربى بلبن الاتن نشا سكر من كل خمسة جشمة واحد",377,0.866,no,1.0,المادة الموصوفة هي كحل مركب (وصفة صيدلانية) يتكون من مزيج من الانزروت ولبن الأتن والنشا والسكر، وليست كائناً نباتياً مفرداً.,No
1506,329,كحل الزعفران,,"هو جيد الفعل حن التركيب ينسب إلى الطبيب ينفع من الظلمة
والحكة والغشاوة غير المتقادمة والدمعة والرطوبات وصنعته: عفص ثلاثة زعفران سبل
من كل ائنان دار قلفل سرهم نوشادر نصف درهم فلفل أبيض دائق ونصف كافور قيراط",205,0.866,no,1.0,المادة عبارة عن وصفة طبية مركبة (كحل) تتكون من خليط من عدة نباتات وأملاح معدنية مثل النوشادر.,No
1507,329,كحل السادج الهندى,,"عجيب من التراكيب القديمة ينفع من البسياض والغشاوة والدمعة
والحكة والاسترخحاء وغالب أمراض العينْ ويحفظ الصحة ويجلو . من اكتحل به يميل ذهب
فى السبت والاربعاء أمن من العمى وصنعته إثمد مرقشيثا الفضة من كل أربعة إقليميا
الفضة بسد من كل اثنان سادج هندى واحد لؤلؤ زعفران من كل نصيف درهم مك أربع
قراريط",294,0.866,no,1.0,النص يصف تركيباً دوائياً (وصفة مركبة) مكوناً من عدة عناصر معدنية وحيوانية ونباتية، والقاعدة تنص على أن التراكيب الدوائية ليست نباتاً.,No
1508,329,كحل,,"يزيل البياض عجيب ويشد العين ويقوى البصر وصنعته قشر بيضي النعام
خزف صينى توتيا زنجار سلوذى وهو الاحمر من الإثمد من كل خمسة سكر العشر شادنج
مغسول من كل ثلاثة طباشير حجر من حديد مرقشيئا فضة سرطان بحرى توتيا همندى من كل
اثنان بعر الضب درهم فلفل أسود نصف درهم وذكروا أن فى الرخام حجرا شديد البياض
مدمجا خفيفا يسمى بعر البعير له دخخل هنا يؤخذ منه درهم إذا وجد",353,0.866,no,1.0,النص يصف تركيباً دوائياً أو وصفة مركبة مكونة من مواد معدنية وحيوانية ونباتية، وبناءً على القاعدة الخامسة لا يعد نباتاً.,No
1509,329,كحل وردى,,"من تراكيب جالينوس ينفع من القروح والظلمة والجرب والحكة والغشاوة
ويحفظ الصحة وصنعته إسفيداج الرصاص ثمانى إقليميا فضة صمغ عربى شادنج من
كل أربعة آفيون بباسة نحاس محرق زعفران من كل واحد كافور قيراط وقد يشيف",203,0.866,no,1.0,النص يصف بوضوح تركيباً دوائياً (وصفة مركبة) من تراكيب جالينوس تضم معادن وأعشاباً مختلفة، مما يجعله ليس نباتاً حسب القاعدة الخامسة.,No
1510,329,كحل هندى,,"عن ابن جميع ينفع من البياض والغشاوة والدمعة والحكة واجرب
صنعته شادنج عشرة إهليلج أصفر زتجبيل من كل خمسة فلفل أبيض اثنان نوشادر واحد.",132,0.866,no,1.0,المدخل يصف تركيباً دوائياً ووصفة طبية مركبة تتألف من مواد نباتية ومعدنية (مثل الشادنج والنوشادر)، وليس كائناً نباتياً مستقلاً.,No
1511,329,كحل,,"من التراكيب القديمة لفولس يقطع الدمعة ويأكل اللحم الزائد ويذهب الظلمة
ويحد البصر وصتعته رماد ثلاثة دراهم دار فلفل سادج هندى زعفران من كل درهم
ونصف كركم وما ميران من كل نصف درهم ومن كان استعماله لنزول الماء فليكن ليلا
مستلقيا حتى يأخذ حده وقد يراد نوتيا واقليميا بنوعهما سادج هندى من كل اثنان ألمد لؤلؤ
من كل واحد نوشادر نصف واحد كافور ربعم درهم",344,0.866,no,1.0,النص يصف تركيباً دوائياً (وصفة مركبة) مكونة من عدة مواد لعلاج العين وليس كائناً نباتياً مستقلاً.,No
1512,329,كحل الرمانين,,"يذهب الدمعة والسلاق والغشاوة والاسترخاء ويحد البصر وصنعته
كابلى منزوع منقوع فى ماء الرمانين مجفف عشرة كحل أصفهانى توتيا هندى توبال نحاس
من كل ثلاثة نوى الكابلى محرق مثقال حضضص صبر ماميران من كل اثنان وقد يقتصر على
التوتيا المرباة بماء الرازيانج أو القرظ فى الاسترخحاء والدمعة

يذه",280,0.85,no,1.0,المدخل يصف تركيباً دوائياً (وصفة مركبة) تتكون من خليط من مواد نباتية ومعدنية، وبناءً على القاعدة الخامسة لا يعد نباتاً.,No
1513,330,كحل للحول,,"قال فى الشفاء إنه مسجرب دخان السندروس الموقود فى سراج يدهن
الورد فيفتق باسك والعنبر ويكتحل به",93,0.85,no,1.0,المدخل يصف تركيباً دوائياً ووصفة علاجية مركبة من مواد نباتية وحيوانية لعلاج الحول وليس كائناً نباتياً بعينه.,No
1514,330,كحل من النصائح,,"يجلو البياض ال ميئوس منه وغغايته إلى ثلائين يوما وصنعته زبد
بحر بعرضب بورق سكر سقمونيا سواء تسحق فى الشمس أياما وتطبخ بالماميران وتنخل
وترفع",140,0.85,no,1.0,المدخل يصف تركيباً دوائياً ووصفة مركبة (كحل) مكونة من خليط من مواد معدنية وحيوانية ونباتية، وبناءً على القاعدة الخامسة، التركيبات الدوائية ليست نباتاً.,No
1515,330,كحل منها أيضا,,"يشد الجفن وينبت الهدب ويقطم الطوبات وصنعته لازورد عشرة
نوى تمر حرق خمسة دراهم دخان الكندر أربعة سنبل ثلاثة حب بلسان كذلك ينخل
ويستعمل",133,0.85,no,1.0,المدخل يصف وصفة طبية مركبة (كحل) تتكون من خليط من مواد معدنية ونباتية، وبناءً على القاعدة الخامسة لا يعتبر نباتاً.,No
1516,330,كحل أصفر,,"يعمل بمارستان مصر فى زمائنا وهو تركيب لطيف يستعمل بعد انحطاط
الرمد وقد يمزج بالاشياف الابيض إذا اشّدت الحرارة والاحمر إذا مازج البرد وهو يشد
الجفن ويحد البصر ويزيل بقايا البخار المحتبس والرطوبات ويناسب الاطفال للطفه والقرحة
الخفيفة وصنعته توتيا يمنى عروق صفر من كل أوقية أصفر منزوع زنجبيل من كل خمسة
دار قلفل ملح هندى من كل درهمان وثلثمان ماميران درهم يسقى بماء الحصرم",368,0.85,no,1.0,النص يصف تركيباً دوائياً ووصفة مركبة (كحل) تتكون من خليط من مواد معدنية ونباتية، وبناءً على القاعدة الخامسة لا يعتبر نباتاً.,No
1523,332,كركى,,"هو الغرنوق طائر يقرب من الاوز أبتر الذنب رمادى اللون فى نخده لمعاث سود
وريشه إلى اللدونة ما يلى ظهره عصبى قليل اللحم صلب العظم يأوى الياه أحيانا وهو حار
يابى فى آخرالثانية يفتح السدد ويشد البدن ويحلل القولنج ودماغه مع مرارته بدهن الزئبق
سعوطا يذهب النسيان ويبطئ بالشيب مجرب والمرارة وحدها بماء السلق ثلاثا تبرئ من اللقوة
وبماء المرزنجوش أسبوعنا مع الأدهان والشرب من دهن الجوز وعدم رؤية الضوء يمنع من
نرول الماء كمرارات سائر الطيور كحلا والدماغ وحذه من العشا بالمهملة ويزيد البحر وخرء
الفب والكر بمنع البياض وبماء الحلبه. يحلل الورم ورماد ريشه يذهب البواسير طلاء
وقونصته تحبس الإسهال وزبله ينقى الكلف ودمه يسكن النقرس وهو بطئ الهضم ردئ
الغذاء يصلحه نفخ البررق فيه عند ذبحه وتركه بعده يوما والخل والشيرج",701,0.8675,no,1.0,النص يصف الكركي صراحة بأنه طائر يشبه الإوز (الغرنوق) ويذكر أجزاءه الحيوانية كالريش والدماغ والمرارة والدم، مما يجعله كائناً حيوانياً لا نباتياً.,No
1524,332,كرش,,"عبارة عن المعى والمعدة ويختلف باختلاف حيواناته فالطفه المأخوذ من صغار
الضان فالمعز وأردؤه البقر فما فوقها وهو حار رطب فى الثانية إذا نظف ونضج طبخه وبزر
غذى كثيرا ورطب ونفع الكلى لكنه ردئ الخلط يبلد ويوقع فى السكتة والصرع والخلط
الوداوى ورمما اظلم البصر لانه يستحيل ببب ما يغتذى به من الغذاء المتغير بالمكث فيه
ويصلحه الخل بعد إصلاح",331,0.8675,no,1.0,النص يصف بوضوح أجزاء حيوانية وهي المعدة والأمعاء المأخوذة من الضأن والمعز والبقر، مما يجعله منتجاً حيوانياً وليس نباتاً.,No
1525,332,كرمة البيضاء,كرسف | كركيش | كركند,"الحمار الهندى وهو دابة ولم يجمع بين قرن وحافر غيرها لها قرن واحد أبيض نحو
ذراع لا نفع له فى الطب",96,0.8675,no,1.0,النص يصف بوضوح دابة (حيوان) لها قرن وحافر وهو ما يعرف بالكركند أو وحيد القرن، وليس نباتاً.,No
1535,333,كسكسو,,"اسم بالمغرب لا يرطب من الدقيق بنحو السمت ويقتل مستديرا ثم يعطى فوار
الماء ويعرق بأمراض اللحم واجوده الماخوذ من خالص دفي الحنطة المجفف بعد تفويره وهو
حار رطب فى آخر الثانية جسيد اخلط كثير الغذاء إذا أكل بالعل أو السكر سمن الابدان
الضعيفة وولد الدم الجيد وينبغى من به الريح أن لا يأكله بخضر ولا بدون العسل وللمحرور
أن يأكله بالخضر ولا يكثر من دهنه ومتى أكل على الشبع ولد السدد والتخم ويصلحه
الكنجيين",397,0.8652,no,1.0,الكسكسو هو منتج غذائي مُصنع يُحضر من دقيق القمح بعملية الفتل والتبخير وليس كائناً نباتياً في حالته الطبيعية.,No
1538,334,كشنين,كشوت | كشنج | كش | كشرى | كشك,"هو ما يمحرس من مصلوق الحنطة أو الشعير والثانى هو
المعروف هنا والاول محدث للعامة كثير الضرر إلا فى البلاد الخارة",111,0.8706,no,1.0,"النص يصف ""الكشك"" وهو مستحضر ناتج عن معالجة الحنطة أو الشعير بالطبخ والهرس، مما يجعله تركيباً أو وصفة وليس نباتاً بحد ذاته.",No
1551,334,كفرى أقشر الطلع [ك اليهود,كف الجذما | كف الأسد | كف مريم | كفر الكلب | كل النسر | كلب,"المانى منه فى الجندبادستر وغيره إما برى أو أهلى والثانى منه القابل للتعليم وهو
اللوفى وما سواه العكلى وكلها حارة يابسة فى الثانية والبرى فى الثالثة والعشرين يوما من
ولادتها رطبة إذا أخذ هذا الصغير وطبخ مبزرا وأكل أوقف الجخذام مجرب ونفع من
الوسواس والجنون والماليخوليا وانفحته تبرى من الكلف والسموم وكذا لبن أول بطن منه
وآما كبده فتنفع لذلك مركبة لا مفردة ورماد رأسه يبرئ من البواسير والشقاق والحكة من
النطرون والكبريت وما أزمن من القروح طلاء وكذا خرؤه ويزيد النفع شربا وحل الخناق
غرغرة ومنه الدوسنطاريا كيف استعمل وسواء فى ذلك الصيفى أو غيره وإذا جفف فى الظل
ولبس جلده يبرئ أوجاع العصب والمفاصل والنقرس ونابه تعليقا يمنم الغطيط والكلام فى
النوم وإذا جمع نابه وناب قط وبخر بشعرهما ودفنا فى بيت حدثت فيه الفئن وما قيل غير
ذلك فغير ثابت",733,0.8706,no,1.0,النص يصف حيوان الكلب بوضوح، متطرقاً لأنواعه (بري وأهلي) وقابليته للتعليم والولادة وأجزاء جسمه كالجلد والناب والكبد، مما يجعله كائناً حيوانياً لا نباتياً.,No
1553,334,كلس,,"اسم لما يحرق حتى تفنى رطوبته ويخلف لونه إلى البياض معدن وقشر حلزون
الارل ما غسل بالملح حتى ذهبت أغثيته ثم كلس حتى يعطى العلامة واجود الثات ما كان
من الرخخام ثم الحصى الصلبة والكلس تبقى قونه نحو عشرين يوما ثم تقط وهو حار فى

م آخر الاولى يابس فى الثانية والمغسول بارد فى الاولى وكله يشد الأعضاء وبيحيس العرق ومع
الشحوم يفجر الصلابات والأورام وأى دهن طبخ فيه خصوصا الزيت كان طلاء جيدا لمنع
النزلات والبسرد عن أى عضو كان وكلس القشر بقطع الدم حتى فرزجته ويزيل الحكة
والجوب ويدمل ويجبر الكر مجرب وفى قاطره المنصف بالنوشادر أكبر بلاغ فى تنقسية
السادس إذا مزج فيه مرة وقى محلول الزجاج اخرى وإن زوج بالملح وربع بالطرطير وسقيت
من الخل تسعة أمثالها أقام قاطر ذلك ما شئت من المعدن المذكور وبيض العقرب فيعقد
الهارب والنورة أعنى كلس الحجر تلق الشعر مع الزرنيخ » وكذا الدهن المطبوخ فى ماء
ذلك وتحبس الاسهال طلاء ومغْولها قوى التجفيف وهى تقرح ويصلحها الورد والخطمى
وما تيسر من الادهان",869,0.861,no,1.0,مادة الكلس في النص هي منتج معدني ناتج عن حرق الحجر الجيري أو الرخام أو الصدف، وليست كائناً نباتياً.,No
1558,335,كلكلائج,كلية | كلز | كلخ | كلكون,"معجون مشهور فى كبار الأدوية من تراكيب الهند قوى الفعل فى أمراضها
ينفع من الصداع والحمى النوائب والبرد وسوء الهضم والبواسير وعر النفس والغثى
والطحال والبهق والبرص والسعال وأوجاع الصدر والرئة والقروح والدماميل وأوجاع الرحم
ويحفظ الاجنة ويصلح الحبالى ورياح الأحشاء ويزيل الاغئيال وهو حار فى الاولى يابس فى
الثانية تبقى قوته نحصو خمس سنين وشربته من مثقال إلى ثلاثة وصنعته شيرا أملج
منزوع ثلاثة أرطال تطبخ بثماتية أرطال شيرج فإذا العقد نزل ثم يلقى فيه تربد رطل أملج
منزوع أبرنج قلفمونه شيطرج بزر كرفس فلفل لسان عصفور كمون كرمانى وهندى وحشقيقل
ملح أندرانى وهندى وملح عجين أسود وأحمر نانخواه من كل ثلاثة مثاقيل وتخلط يعد
الح وترفع",623,0.861,no,1.0,"النص يصف ""معجوناً"" وتركيباً دوائياً هندياً مكوناً من خلط مجموعة من الأعشاب والأملاح والزيوت، وهو ما يندرج تحت الوصفات المركبة لا الكائنات النباتية المستقلة.",No
1588,339,لازورد,,"معدن مشهور يتولد متقلا بجبال أرمينية وفارس ويوجد فى وجوه المعادن
واخلصه الكائن فى الذهب ومادته زئبق قليل جيد وكبريت كثير ليس بالردئ يتكون أوّلا
ليصير ذهبا فتعوقه اليِوسة ويفرطها يفارق الدهنج وأجوده الصافى الرزين الشفاف الضارب
زرقته إلى خضرة ما وحسمرة وبغش بزرنيخ أصفر مع ربعه من كل من الزاج والرمل إذا
أحكم سحقها وسقيها بالخل المحلول فيه الملح وقد طفئ فيه النحاس الاحمر حتى اضر
الخل إلى أن تعطى قرام العجين وكذا المرمر إذا سقى بماء طبخ فيه الشب تارة وهذا الخل
أخرى ويدمس فى زبل يعادل نار المستويات ليلة بيومها ويبرد والفرق خروج دخان الخالص
كلرنه وهو يابس فى الثانية بارد فيها أو حار فى الاولى ينتفع من الجذام والسبرص والحكة
والجرب والجنون والوسواس والهم وفساد العقل والبخارات الرديئة شربا والملاق والرمد
والدمعة وانتثار الهدب والبياض كحلا والقروح والاواكل الساعية ذرورا ويفرح وليس فيه
قطع للحمل أصلا وهو يكرب ويغثى ويصلحه العسل والكثيراء وشربته من نصف مثقالين
وبدله الحجر الأرمنى وأما حله للكتابة فبالسحق والطبخ وإعادة العمل حتى يتهيأ وقد يطبخ
بماء العفص ويلقى عليه شئ من الزيت ومن خواصه تعلية الذهب وتحلية صبغه ومنه
الخرف تعليقا",1029,0.8533,no,1.0,المادة المذكورة هي حجر اللازورد، وقد وصفها النص صراحةً بأنها معدن مشهور يتولد في الجبال، مما يدرجها تحت فئة الأحجار والمعادن وليس النباتات.,No
