entry_id,page_number,primary_arabic_name,synonyms,full_paragraph,char_count,ocr_confidence,is_plant,confidence,reason,needs_human_review
1564,337,كماشير,كمكام | كندر,"هو اللبان الذكر ويسمى البسئج صمغ شجرة نحو ذراعين شائكة ورقها كالآس
يجنى منها فى شمس السرطان ولا يكون إلا بالشجر وجبال اليمن والذكر منه المستدير
الصلب الضارب إلى الحمرة والانثى الأبيض الهش وقد يؤخذ طريا ويجعل فى جرار الماء
ويحرك فيكدير ويسمى الماحرج وتبقى قوته نحو عشرين سنة وهو حار فى الثالثة أو الثانية
يابس فيها رطب يحبس الدم خصوما قشره ويجلو القروح ويصغى الصوت وينقى البلغم
خصوصا من الرأس مع المصطكى ويقطع الرائحة الكريهة وعسر النفس والسعال والربو مع
الصمغ وضعف المعدة والرياح الفليظة ورطويات الرأس والنيان وسوء الفهم بالعسل أو
السكر فطور' ويجلو القوابى ونحوها بالخل ضمادا ويخرج ما فى العظام من برد مزمن إذا
شرب بالزيت والعسل ومسك عن الماء والبياض والاورام مع الزنت وقروح الصدر ونحو
القوابى والثاليل بالنطرون والتمدد والخدر بالخل والداحس بالعسل وجميع المصلابات
بالشحوم ومن الزحير بالنانخواه وسائر أمراض البلغم بال ماء وتحليل كل صلابة بالشيرج
وأمراض الاذن بالزيت مطلقا والبياض والجرب والظلمة والحكة وجمود الدم كحلا خصوصا
بالعسل وكذا الدمعة والغلظ واللسلاق وجروح العين سيما دخاته المجمع فى النحاس ويزيل
القروح كلها باطنة كانت أو ظاهرة شرباوطلاء والخلفة والفثيان والقئ والختاق والربو
بالصمغ وثقل اللمان بزييب الجبل والصعتر والدم المنبعث مطلقا وضعف الباه بالنيمرشت
مجرب وإنتشار الشعر بدهن الآس ودخانه يطرد الهوام والوباء والوخم وقشاره أبلغ في قطع
النزف وتقوية المعدة وكذا دقاقة فى الجراح والقطور نى الاذن وثمر شجرة الشبيه بحب الأس
يزيل الدوسنطاريا وهو يصدع النحرور وإكثاره يحرق الدم ويمصلحه السكر ويصلب الصلب
منه مضغ الجوزة أو البسبابة معه وفيه معهما سر فى الملى ظاهر والذى يلتهب منه مغنشوش
ينبغى اجتنابه وشربته نصف مثقال",1520,0.8603,yes,1,"النص يصف مادة ""الكندر"" أو ""اللبان الذكر"" بكونها صمغاً مستخرجاً من شجرة، والمواد المستخلصة من النباتات كالأصماغ تُصنف كنبات وفق القاعدة السابعة.",No
1566,337,كندس,,"يسمى سطروبيون وسعد نبات كأنه كنكر ويغسل به الصوف فى ريف الشام
ورقه بين بياض وحمرة وظاهر أصله إلى سواد وباطنه إلى صفرة حاد الرائحة يبلغ بالسرطان
وتبقى قوته عشرين سنة وهو حار يابس فى آخخر الثالئة مقطع جلاء لا يجامع البلغم ولا ما
يحدث منه فى بدن أصلا يدر سائر الفضلات ويخرج الاجنة أحياء وأمواتا مطلقا لا بالفرازج
خاصة ودخانه يطرد سائر الهوام وهو يقرى الكبد والمعدة الباردين ويزيل الاستقاء والطحال
واليرقان والنا والمفاصل شربا وطلاء والبهق والبرص والحكة لطوخا بالعسل وما فى الدماغ
والعين نحو الماء وضعف البصر سعوطا بدهن البنفسج وعسر النفس والربو بالقئ وغيره يفتت
الخصى مع أصل الكبر والجاوشير وينقى الوداء وزيته المطبوخ فيه شفاء لامراض الاذن وهو
يكرب ويغئى ويضر الرئة والمحرورين وربما قتل لأنه سمى وتصلحه الكثيراء وأن ينقع فى اللبن ويستعمل شتاء وتحو الروم وشربته من دائق إلى نصف درهم وبدله فى القَئْ جوزة
وفى غيره مثلاه مقدونس ونصفه شيطرج والكندس الطرى من الزعرور",858,0.8572,yes,1,"يصف النص الكندس صراحة بأنه ""نبات"" له ورق وجذور (أصل) وخصائص فيزيائية وطبية عشبية، وهو المعروف علمياً بنبات العصلج أو الصابونية (Struthion).",No
1567,338,كنهان,,"أو كون هان نبت كورق الحبة الخضراء لين رائحته كالدخان وفيه قبض وحذة
حار يابس فى الرابعة يصلح للمبرودين ويهضم وينعش الحرارة الغريزية ويذيب البلغم عن
سائر الأعضاء فضلا عن المعدة ومن خواصه أن العقارب لا توجد حيثما كان وهو يضر
السفل ويحرق الخلط ويوخم وشربته درهم",257,0.8572,yes,1,"النص يصف المادة صراحة بأنها ""نبت"" (كائن نباتي) ويشبه أوراقها بأوراق الحبة الخضراء ويذكر لها خصائص نباتية كالأوراق والرائحة.",No
1568,338,كنكروكنكرزد,كنه | كنك | كتدرى | كهربا,"معرب عن كهربا والفارسى معناه رافع التين وهو صمغ أصفر إلى حمرة يسيرة
صاف براق والأبيض منه ردئ ويجلب من داخل الكفا من نحو بلاد جصركس من شجر
بجبالها قيل هو الجوز ومنه مغربى ومشرقى وأجوده النقى الرافع للتين إذا حك ويشاركه
السندروس فى ذلك والفرق صفرته وذوبه وهو يابس فى الثانية حار فى الأولى وقيل بارد
يحبس الدم من أى موضع كان والفضلات والنزلات المنجلبة من الرزس ويمنعم ضعف المعدة
والخفقان شربا وتعليقا واليرقان مطلقا ويمنم القئْ وضعف الكلى وحرقان البول ويفتت
الحصى ويسقط البواسير أكلا ومع الصبر طلاء ويجبر الكسر ويحبس العرق المسقط للقوة مع
الآس طلاء ويدمل القروح ذرورا ومن نحواصه أن تعليقه على المعدة بملم التخم وحمله
يقوى القلب ويدفع الخوف وأربع شسعيرات منه إذا نقش عليها صورة قرد فائم الإحليل فى
طالع السرطان لم يفئر حامله عن الجماع وهو يضر الرأس ويصلحه النبفسج وشربته نصف
مثقال وبدله السندروس فى قطع الدم واللؤلؤ فى التفريح والمرجان فى دفع الطاعون",846,0.8572,yes,1,"المادة الموصوفة هي ""الكهربا"" (الكهرباء أو الكهرمان) وهي صمغ مستخرج من الأشجار، والقاعدة السابعة تنص على أن المواد المستخلصة من النباتات كالأصماغ تعد نباتاً.",No
1575,338,كوكب الأرض,كهيانا | كوبرا | كوكب شاموس | كورثل | كوركندم | كوارع | كوشاد | كيدزاره | كيمرس | كيد | كيدج | كيك راشه | كيلداورا,"ماخوذ من شجر يقارب الرمان طولا وتفريعا إلا أن ورقه عريض يتسصل بعضه
ببعض صلب دقيق له زهر إلى الحمرة يخلف كالزيتونه بيتكر عن بزر دقيق أسود واللاذن
إما طل يقع عليها أو رطوبة خلقية منها ويسمى البرعون أو القنسوس ‎٠‏ وأجوده اللين الطيب
الرائحة الضارب إلى حمرة وخصضرة المأخوذ من الشجر ويسرف بالعتبرى ومنه ما يعلق
بأصواف الغنم وشعور المعز إذا رعت شجره وهو دون الأول » وكله حار يابس فى الثانية
يلين الصلابات خصرصا مع الزفت والشمع ويدمن القروح ويمنع النزلات والسعال وضعف
المعدة والفواق شربا وطلاء وحرق النار بدهن الورد والخلع والرض بالزيت دهنا وينفعم من

م",546,0.8572,yes,1,"النص يصف شجرة لها أوراق وأزهار وبذور ويُستخرج منها ""اللاذن"" (وهو صمغ أو طل نباتي)، كما أن الأسماء المرادفة المذكورة مثل ""كيد"" و""كوشاد"" و""كورثل"" تشير إلى نباتات طبية معروفة في الكتاب.",No
1587,338,لاذن,,"ماخوذ من شجر يقارب الرمان طولا وتفريعا إلا أن ورقه عريض يتسصل بعضه
ببعض صلب دقيق له زهر إلى الحمرة يخلف كالزيتونه بيتكر عن بزر دقيق أسود واللاذن
إما طل يقع عليها أو رطوبة خلقية منها ويسمى البرعون أو القنسوس ‎٠‏ وأجوده اللين الطيب
الرائحة الضارب إلى حمرة وخصضرة المأخوذ من الشجر ويسرف بالعتبرى ومنه ما يعلق
بأصواف الغنم وشعور المعز إذا رعت شجره وهو دون الأول » وكله حار يابس فى الثانية
يلين الصلابات خصرصا مع الزفت والشمع ويدمن القروح ويمنع النزلات والسعال وضعف
المعدة والفواق شربا وطلاء وحرق النار بدهن الورد والخلع والرض بالزيت دهنا وينفعم من

م الاختناق ويدر الفضلات ويسكن الأرجاع كلها بدهن الشبت أو الاترج ويمنع سقوط الشعر
ويقويه بدهن الأس ويحل الرياح والإسهال المزمن بالشراب ومن تبخرت به بعد ما استبرات
من البول فإن قدمت بعد تدخينه إلى البول سريعا فإنها تحمل وإلا فقد يئست منه وهو يطرد
الهوام ويخرج الاجنة ويضر السفل ويصلحه السنبل وشريته نصف درهم",850,0.8533,yes,1,النص يصف مادة صمغية (اللاذن أو اللابدانوم) تُستخرج من شجيرة، والقواعد المذكورة تعتبر المواد المستخلصة من النباتات كالأصماغ والطل كائناً نباتياً.,No
1589,339,لاعبه,,"يقرب من السقمونيا لكنه مرتفع متدير الورق وله زهر إلى الصفرة يخلف بزرا
كالشخاش إذا قطع التبات خخرج منه كاللين الأييض يجنى فى الاسد وهو حار يابس فى
الرابعة يسهل الماء الاصقر والاخلاط المحترقة وبولد الاستقاء ويقتل السمك وفيه سمية
وضرر للمعى وتصلحه الكثيراء وشربته ثلاثة قراريط",273,0.8533,yes,1,"يصف النص كائناً له ورق وزهر وبذر ويفرز مادة لبنية عند قطعه، وهي خصائص نباتية واضحة تصف نبات ""اللاعية"" أو ""اللاعبة"".",No
1590,339,لامى,,"صمغ شجر هندى بين بياض وصفرة طيب الرائحة كالمراكب من المصطكى والمر
حار يابس فى الثاتية مسخن ملطف يذيب البلغم ويفتح الدد ويمنم القروح والجروجح
والكسر والرض وضعف العصب والامراض الباردة شربا وطلاء ويبخر به فيجلب العرف وإذا
حل فى ماء الآس وطلى به من فى عصيه رخاوة والاطفال الذين ابطأ بهم النهوض اشتدوا
من وقتهم ويحلل الاورام والإعياء ويقطع الرائحة الخبيئة وهو يصدع المحرور وتصلحه
الكفرة وشربته نصف درهم",397,0.8533,yes,1,"النص يصف صمغاً مستخرجاً من شجر هندي (يعرف بـ ""صمغ اللامي"" أو ""Elemi"")، والأصماغ والراتنجات النباتية تُعد كائنات نباتية وفق القاعدة السابعة.",No
1591,339,لالا,,"علم على كل ذى خيوط تتعلق بما يقاربها وورق كورق اللوبيا
ويمى قسوس وقينالوس وعاشق الشجر وحبل المساكين وبمصر يمى العليق وهو يحب
الزهر لونا والثمر وعدمها وحجم الاوراق أنواع الاسود منه فرفيرى الزهر وغيره كزهره فى
اللون ويكون غالبه أبيض ومنئه احمر وأزرق واصفر والبرى لا ثمر له والمتنبت له ثمار
صغار بين أوراقه وازهاره مبهجة فى قليل من الزمان يابس فى الأرلى حار فيها أو فى الثانية

نهنا م3 - تذكرة أولى الألباب - جب ‎١‏",412,0.8533,yes,1,النص يصف بوضوح نباتاً متسلقاً له أوراق وأزهار وثمار ويذكر أسماء مرادفة معروفة لنبات اللبلاب أو القسوس مثل حبل المساكين وعاشق الشجر.,No
1592,339,لبلاب,,"علم على كل ذى خيوط تتعلق بما يقاربها وورق كورق اللوبيا
ويمى قسوس وقينالوس وعاشق الشجر وحبل المساكين وبمصر يمى العليق وهو يحب
الزهر لونا والثمر وعدمها وحجم الاوراق أنواع الاسود منه فرفيرى الزهر وغيره كزهره فى
اللون ويكون غالبه أبيض ومنئه احمر وأزرق واصفر والبرى لا ثمر له والمتنبت له ثمار
صغار بين أوراقه وازهاره مبهجة فى قليل من الزمان يابس فى الأرلى حار فيها أو فى الثانية

نهنا م3 - تذكرة أولى الألباب - جب ‎١‏ أو هو يارد ينفع من فرحة المعى عن تجربة ويدمل الجراح ويفجر الدماميل خصوصا باللين
ويمنم حرق النار بالشمع وكذا ورقه ضمادا وزيته أوجاع الأذن قطورا وعصارته الصداع
المزمن سعوطا بالايرسا والعسل والنطرون ويسود خضابا وإن طبخ فى أى دهن كان حلل
الاوجاع مروخا والإعياء والمفاصل وأما الشحمية منه وهو الخشن المستطيل الورق فينفع من
السعال والقولنج ومع المغرة من نزف الدم شريا وأوجاع الرئة والسدد والحميات والطحال
مطلقا ويضر المثانة ويصلحه الصمغ والسكر وشربته ثلاثة لا ما تحمله ثلاث أصابع لعدم
انضباطه وشرب مائه من النى عشر إلى ثلاثين",931,0.879,yes,1,يصف النص بوضوح نباتاً متسلقاً له أوراق وأزهار وثمار ويُعرف بأسماء نباتية شهيرة مثل القسوس وعاشق الشجر وحبل المساكين.,No
1593,340,لبخ,,"كالخيار شنبر أو القرظ وله حمل صغير وأوراق إلى الاستطالة كان معروفا بالسمية
بفارس فلما نقل إلى مصر صار دواء ويقال إنه ضرب من الازادارحت حار فى الثانية يابس
فيها أو هو رطب فى الاولى يقطع الدم حيث كان شربا وذرورا ووجع الأسنان مضغا وفى
الكتب القديمة أوحى الله إلى نبى وقد شكا إليه وجع الأسنان أن كل اللبخ ‎٠‏ وهو يقوى
الشعر ضمادا ويحلل الاورام طلاء بالشراب وبرد الوثى والرض والكسر مع اللاذن والأس
فى أسرع وقت ودخانه يطرد الهوام وهو يصدع وأكل لبه يورث الصمم ومن خواصه
أنه إذا نشر وأعيد بسرعة التحم",492,0.879,yes,1,النص يصف شجرة لها أوراق وثمار ويقارنها بنباتات أخرى مثل الخيار شنبر والأزادارحت، وهو ما ينطبق على شجر اللبخ المعروف علمياً باسم Albizia lebbeck.,No
1599,343,لحية التيس,,"هو الهوفسطيداس وزذناب الخيل نيت كورق الكراث لكن لا يرتفع عفص
حاد الرائحة بارد يابس فى الثانية أو الشالثة أو حار فى الأولى ‎٠‏ يقطع الإسهال والنزف
وقروح الرئة والصدر وارتخاء المعدة شريا والجراح والتأكل ذرورا ويجبر الكسر لصوقا وهو
يضر الكلى ويصلحه العناب وشريته مثقال وبدله عصارة الافسنتين وهو من مفردات الترياق.",310,0.8656,yes,1,"النص يصف عشبة طبية تُعرف بأسماء ""لحية التيس"" و""أذناب الخيل""، ويوضح صفات أوراقها واستخداماتها العلاجية كأحد المفردات النباتية.",No
1602,343,لحام الصاغة,حية الحمار | لحاء الغول | لحبيس,"نبت برى وجبلى يرتقع نحو ذراع له حب اسود مر الطعم قفى حجم العدس
حار يابس فى الثانية ينفع من السموم خصوصا العقرب ويحلل الرياح الغليظة ويفتح السدد
ويزيل الفواق واليرقان وشربته مثقال",178,0.8656,yes,1,"النص يصف المادة بوضوح بأنها ""نبت بري وجبلي"" ويذكر خصائصها النباتية مثل الحب والطول.",No
1605,343,لزاق الرخام والحجر,لزاق الذهب | لسان الحمل,"نبت معروف وكأنه فى الحقيقة ضرب من المرماخور كبير وصغير كلاهما
أصفر الزهر حبه كالحسماض غض عريض الورق لطيف الزغب بارد يابس فى الثائية ينفع من
الدق والسل والربو ونفث الدم وقروح الفم والرئة واللثة والطحال والكلى وحرقة البول
والنتزف شربا والأورام طلاء والقروح ضمادا وذرورا ويلحم ويجلو ويمنع الصرع وحرق الثار
وداء الفيل وسعى النملة وانتشار الأواكل والنار الفارسية والحميات ومطلق السدد وضعف
الكبد مطلقا واوجاع الاذن قطورا والعين مع أدويتها والنواصير والارحام فررجة وهو يضر
الرئة ويصلحه العسل قيل والطحال ويصلحه المصطكى وشربته من أوقية ونصف إلى نصف
رطل ومن بزر مشقال ومن خواصه أن تعليقه ينفع الخنازير وشرب ثلاثة أضلاع منه
لحمى الغب وأريع للريع",635,0.8656,yes,1,"النص يصف المادة صراحة بأنها ""نبت معروف"" ويذكر تفاصيل تشريحية نباتية مثل الأوراق والأزهار والبذور، مما يؤكد أنها كائن نباتي.",No
1607,343,لسان الثور,,"باليونانية فوغلص والفارسية كاوزبان نبت ربيعى غليظ الورق خشن أخرش
إلى الواد يفرش على الارض وساقه مزغب بين خمضرة وصضرة كرجل الجسراد وأصول
فروعه دقاق بيض وفى وجه الورق نقط بيض أيضا كبقايا شوك أو زغب يرتفع من وسطه

9 ساق نحو ذراع فيه زهر لازوردى يخلف بزرا مستديرا لعابيا ييلغ بحزيران ويدخصر آخخر
الجوزاء وتبقى قوته سبع سنين وموضعه جبال فارس وذروات جزيرة الموصل ويقال إن الذى
يتعمل بدله فى غير هذه البلاد هو المرماخور وكأنه كذلك ‎٠‏ وهو حار رطب فى الاولى أو
بارد شديد التقريح والتقوية للرئية والحواس جميعا ويسهل المرتين فينفع بذلك من الجئنون
والوسواس والبرسام والماليخوليا وأوجاع الحلق والصدر والرئة والسعال واللهيب ورماده من
القلاع وأمراض اللثة ذرورا ويكون من عصيره وعصير التفاح والزبيب شراب نقل فى
الخواص أن أوقية ونصفا منه تعدل رطلا من الخمر الخالص فى شدة التفريح مع حضور
الذهن وبالطين الارمنى يمنم الخفقان وينعش القوى الغريزية ويزيل اليرقان والحخصى ويصفى
اللون وهو يضر الطحال ويصلحه الصندل وشربة مانئه أربع أواق وجرمه عشر دراهم وبدله
مثله ريياس ونصفه سنيل وربعه أسارون",967,0.8719,yes,1,النص يصف خصائص نباتية مورفولوجية دقيقة كالأوراق والزهر والبذر، والأسماء المرادفة المذكورة (بوجلوس وكاوزبان) تؤكد أنه نبات لسان الثور (Borage).,No
1608,344,لسان الإبل,,"ليس هو رعيها بل هو نبات كثير الفروع مربع طويل الأوراق فيه خشونة ما
بارد يابس فى الثانية أو هو حار يجفف الجراح ويقطم الدم ذرورا وشربا حتى القروح الباطنة
وماؤه بعد استقصاء طيحه مع الزبيب والعتاب مسكن للهيب فاتح للسدد مدر وشربته إلى
أرقيتين ومن جرمه إلى ثلاثة دراهم وهو يضر الكلى ويصلحه الصمغ",289,0.8719,yes,1,"يبدأ النص بتعريف المادة صراحةً بأنها ""نبات كثير الفروع"" ويصف أجزاءها كالأوراق وسماتها المرفولوجية مثل المربوعية والخشونة.",No
1609,344,اسان العصفور,,"ثمر الدردار عراجين كالحبة الخضراء إلا فى الاستطالة كأن غلفه ورق
الزيتون الملفوف داخخلها الثمرة إلى صفرة وسواد وحدة يقع فى التراكيب الكبار ويجنى فى
الخريف قرب الميزان وتبقى قوته عشر سنين وهو حار يابس فى الثالثة يكن الرياح الغليظة
والمغص وأوجاع الجنب والظهر والرحم ويدر وفرزجة منه مع الزعفران والعسل بعد الطهر
تعين على الحمل مجرب هو يهيج الباه ويصاع المحرور وتصلحه الكزبرة وشربته ثلاثه وبدله
مثله ونصف كبابة",405,0.8719,yes,1,النص يصف ثمرة شجرة الدردار (المعروفة بلسان العصفور) ويوضح أوقات جنيها وخصائصها المورفولوجية والطبية، فهي كائن نباتي.,No
1610,344,لسان السبع,,"ورق حديد الاطراف كأسنان المنشار جعد خحشن فيه مرارة وحدة حار يابس
فى الثانية يفتت الحصى قيل عن تجربة ويدر ويسقط الأجنة نقلا ولا نعرفه",132,0.8719,yes,1,يصف النص بوضوح أوراقاً نباتية ذات أطراف مسننة وخصائص شكلية ومذاقية، مما يؤكد أنه كائن نباتي.,No
1611,344,لسمان,,"إذا لم يقيد كان واقعا على نبتة تفرش أوراقا خشنة يقوم فى وسطها قضيب نحو
ذراع فيه رهرة كحلاء ورائحة النبات كالقئاء لزج متدير الورق يارد رطب فى الثانية ينقى
أوجاع السنة الحيوان مطلقًا",180,0.8719,yes,1,النص يصف صراحةً كائناً له أوراق خشنة وزهرة كحلاء وقضيب ورائحة تشبه القثاء، وهي خصائص نباتية واضحة.,No
1612,344,لسان الكلب,,"يطلق على لسان الحمل والحماض الصغير ونبت صيفى يقرب من وصف
لسان الاسد لم نعلم نفعه",80,0.8719,yes,1,يصف النص المادة بأنها اسم يطلق على أنواع من النباتات مثل لسان الحمل والحماض ونبت صيفي، مما يؤكد أنها كائن نباتي.,No
1613,344,لسان البحر,لصف | لعية,"بربرية نبات بالمغرب له زهر أصفر وأصله عقد كأنه حلم الثدى مر الطعم حاد يثبه
السورنجان » حار يابس فى الثالثة يهيج الشهوة جذا وينفع من أوجاع المفاصل والرياح ويدر
الدم المحتبس وما عدا اللبن ويقطع البلغم ويضر المداع ويصلحه الكزبرة وشربته درهم
ويعرف الآن بمصر بالترياق

9",265,0.8719,yes,1,"يصف النص المادة صراحة بأنها ""نبات بالمغرب"" ويفصل أجزاءه من زهر وأصل (جذر) ويشبهه بالسورنجان وهو نبات آخر.",No
1624,345,لفاح,,"بالفاء هو السابيرك قيل ويسمى المقد وهو نبت عريض الورق يفرش على الارض
وله ثمر فى حجم التفاح إلا أنه أصفر شديد العفوصة والقبض فإذا نضج مال إلى حلاوة ما

وق ويمى بالشام تفاح الجن ثقيل الرائحة يبلغ بتموز يعنى زبيب وداخله يزر كبزر التفاح وأصل
هذا النبات يتكون كصورة الإنان كاليبروح إلا أنه لا شعر فيه وكثيرا ما ينقص بعض
الأعضاء وبذلك يفرق يبنهما وتبقى قوته أربع سنين وهو بارد يابس فى آخخر الثالشة يسمن
ويخصب ويكن غليان الدم والصفراء وحرقة البول والخفقان الخار ويقطع الإسهال والدم
شربا ويكن الضربان مطلقا وكذا الصداع طلاء ويبت فيمنع السهر والقلق وتولد القمل
طلاه فى أى دهن كان ويكن وجع الاسنان غرغرة وبزره مع الكبريت إن مسته النار يحبس
النزف حمولا وهو ينوم ويخدر ويخلط العقل وهو عتصر المراقد وربما افضى إلى القتل فى
البرودين ويصلحه القئ وجوارش الفلفل وشربته ثلاثة قراريط ومن خواصه قطم
العرق وشد المترخيات وماؤه يعقد الهارب عن تجربة وفيه إذا قطر مع قشر الرمان والآس
تكملة للأعمال السابق ذكرها مجربة مشهورة",898,0.8615,yes,1,"المادة الموصوفة هي نبات ""اللفاح"" (المعروف أيضاً باليبروح أو تفاح الجن)، ويصف النص أوراقه وثماره وجذوره وخصائصه الطبية ككائن نباتي.",No
1628,346,لقاح الإبل,لقش | لقطه | لك صمغ,"نبات هندى
يقوى على ساق ويتفرع وله زهر أصفر يخلف بزرا يقرب من القرطم ومنه يستنبت والك
صمغه فى الصحيح أو هو طل يسقط عليه ويتحصل كل سنة عند زوال الميزان وأجوده
الرزين الأحمر الحديث الشبيه بالملح المجلورب من كنباية ويليه الشمطرى وما عداهما ردئ
والشمطرى للحرير أنسب وغيره للصوف وتبقَى قوة اللك عشر سئين وهو حار فى الثانية
يابس فى الثالثة ينفع من الربو والعال والاستسقاء والفالج واليرقان وضعف الككبز والكلى
شريا ويحلل الأورام والخفقان مطلقا ويجلو الآثار طلاء وملازمة شربه بالخل يهزل تهزيلا
عن نجرية ويفتح السند وينقى الأخلاط الباردة وهو يضر الطحال ويصلحه أن ينقى من
عيدانه ويغلى فى ماء طيخ فيه الزوائد والاذخر بالغا ويصفى ويرمى ثفله فإذا ركد جفف
واستعمل وشربته إلى مثقال ومن خواصه أنه لا يصبغ إلا ما اصله روح كالصورف
والحرير دون نحو القطن والكتان وانه لا يصبغ إلا بالطرطير لكل مائة خمة ويصبغ ثفلة
خاصة بعد أن يسحق ويصفى ويطبخ المصبوغ مع المذكور فيه ليلة على نار هادئة وأن ثقله
يلصق السيوف ونحوها وأنه إذا طبخ فى ماء الأشنان الاخضر محكما كان حبرا أحمر غاية",949,0.8615,yes,1,"يصف النص المادة بوضوح بأنها ""نبات هندي"" ويفصل في وصف أجزائها النباتية كالساق والزهر والبذر، كما يعتبر الصمغ (اللك) الناتج عنها مادة نباتية أو طلاً وفقاً للقواعد.",No
1632,346,لنجيطس,,"يونانى قال الشريف يسمى بالشام متسم وهو بتانى عريض الاوراق شديد
الحمرة كرائى أصله كالجزر بأوراق تميل إلى الارض وساق دون ذراع عليه نحو القلنوة وله
وله حب مثلث قالوا كوجه زنجى مفتوح الفم نى أسفله كاللسان أسود مثلث الزوايا ويرى
كأنه الاسقولو قندريون لكنه شن ولكنه حار فى الشالثة يابس فى الثانية على ما يظهر من
كلامهم ينفع بستانية من حبس البول بعد اليأس منه فيكون قوى التفتيح مقطعا ملطخا ويقال

4 إن لاهل السححر فيه أعمالا غريبة والبرى يدمل الجراح ويحبس الدم ويزيل الطحال شربا
بالخل وشربته إلى مثقال والثانى إلى درهمين",513,0.8617,yes,1,النص يصف كائناً له أوراق وسيقان وجذور وبذور وتصنيفات برية وبستانية، وهو اسم لنبات السرخس (Polystichum lonchitis) المعروف في الطب القديم.,No
1633,347,لوز,,"برى وبستانى وكل إما حلو أو مر وشجره يقرب منت الرمان وينجب فى البلاد
الباردة والارض البيضاء والجبال ويغرس فى نحو الرابع ربيعا ويثمر بعد ثلاث سنين ويطول
مكثه فى الأرض وورقه سبط مستدير يعمل منه الكامخ ويسمى عندنا الأخلاط اصطلاحا
والمقصود عند الإطلاق منه الثمر وهو إما رقيق القشر ينفرك باليد أو غليظ يكسسر والبرى
ثمرته كالخيار معوج لا يجف ولكن يستعمل رطبا ويسمى العقابية والحلو حار فى الثائية والمر
فى الثالثة يابسان فى الاولى أو الحلو رطب فيهما ينقى الصدر ويفتح السدد والربو ومع مثله
سس السكر رنصفه من الزبيب اليابس قال الشريف يقطع العال المزمن عن مجرية وملازمته
تسمن وتحفظ القرى وتصلح الكلى وتزيل حرقة البول وتجلو الاعضاء وتحفظ جوهر الدمام
وتزيل بلة المعدة خصوصا إذا استحلب ويلين إذا لم يقل وإلا عقل والمقشور أسهل نزولا
والمربى أعظم فى الغذية والتسمين وإصلاح الكلسى وأما المر فلا شئ يعادله فى إزالة
الأخلاط الغليظة والربو والسسعال وأورام الصدر والرئة خصوصا بالنشا والنعنع والكلى
والمثانة بالمينختج والطحال والكبد واليرقان والسدد بالعمسل والقولنج والمنص والاوجاع عماء
العمل أكلا والأبرية والقوابى واللحزاز والنملة والقروح والجرب والحكة طلاء بالل أو
الشراب والصداع بالخل ودهن الورد ويدل على جلائه ترويقه الماه إذا أذيب فيه وهو مم
الكثيراء أقطع فى ذلك ودهن اللوز يقطع شاهية الناء ورماد شجره بى نفع من حرق النار
وطبيخ أصله يسقط الدود والحلو ردئ الغذاء يصلحه السكر والزنئج منه يوقم فى الأمراض
الرديئة والمر يضر الكبد وقيل المثانة ويصلحه الصمخ وبدله الأفسنتين وصمغ اللوز مسخن
ملطف ودهنه أقوى فيما ذكر ولوز البربر ضرب من البرى مثقف الجوانب دهنه يفتح الصمم
القديم",1453,0.8617,yes,1,يصف النص بوضوح شجرة اللوز وثمارها وخصائصها الزراعية والعلاجية، وهي كائن نباتي معروف.,No
1634,347,لوبيا,,"هندى باليونانية سياهين والقبطية ماميرا والعبرية فريقا نبت سبط عريض الأوراق
يمند على الارض وفى قضبانه كالخيوط يغرس بنيسان ويدرك بحزيران ثمره حب كالكلى
مطرف بالحمرة وبعضه باللواد داخل غلف أطول وأغلظ من الحلبة تبقى قوة هذا الحب نحو
عشر سنين وهو أجود من الفول ودون الحمص حار رطب فى الثانية ينفع من أوجاع الظهر
والكلى ريهيج الباه جد) خصوصا بالزنجييل ويخصب الابدان والهند تأكله لذلك كثيرا وأجود
سا أكلت رطبة بالجور والزيت وملازمة أكلها تجلو الأبدان ولكنها تولد ريحا يصلحها
السكنجبين والدارصينى وقيل تسمى الدمادم",505,0.8617,yes,1,"النص يصف بوضوح كائناً نباتياً بقوله ""نبت سبط عريض الأوراق"" وله ثمار عبارة عن ""حب كالكلى"" داخل أغلفة، وهي مواصفات نبات اللوبيا المعروف.",No
1635,347,لوسيماخوس,,"معناه شيه الذهب قضبان عقدة ينبت عند كل عقدة وينبت عند كل عقدة
منها أوراق كالخلاف حار يابس فى الثائية ينتفع من قرحة المعى ونفث الدم شربا ويطول الشعر
إذا غلف به مع الحناء وتحل الأورام طلاء ويضر الرئة ويصلحه العناب وشريته مثقال",224,0.8617,yes,1,النص يصف بوضوح أجزاءً نباتية مثل القضبان والعقد والأوراق التي تشبه ورق الخلاف، مما يؤكد أن المادة كائن نباتي.,No
